source_id,nama_tps,wilayah,kecamatan,kelurahan,longitude,latitude,jenis_tps_public,capacity_proxy_ton_per_day,capacity_proxy_method,capacity_proxy_confidence,neraca_inbound_proxy_ton,neraca_outbound_proxy_ton,neraca_signals,is_official_capacity,source,source_url,quality_note
1001,Rw. 11 Kel. Pademangan Barat,KOTA ADM. JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,-6.133762,106.837462,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
1002,Lintas Jl. Martadinata Kel. Pademangan Barat,KOTA ADM. JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,-6.126596,106.85164,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
1003,Gunung Sahari  Kel. Pademangan Barat,KOTA ADM. JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,-6.137073,106.836942,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
1004,Dipo Kelurahan Pademangan Timur,KOTA ADM. JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,-6.13213,106.845105,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
1005,Pasar Elang Rw. 02 Kel. Pademangan Timur,KOTA ADM. JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,-6.135829,106.843532,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
1006,Pasar Jongkok Kel. Pademangan Timur,KOTA ADM. JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,-6.134622,106.841351,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
1007,Dipo Kel. Ancol,KOTA ADM. JAKARTA UTARA,PADEMANGAN,ANCOL,-6.123333333,106.819722,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
1008,Lintas Jl. Ancol Barat Rt. 01/ 01 Kel. Ancol,KOTA ADM. JAKARTA UTARA,PADEMANGAN,ANCOL,-6.127876,106.818381,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
1009,Bak Kembar Kel. Ancol,KOTA ADM. JAKARTA UTARA,PADEMANGAN,ANCOL,-6.130378,106.820376,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
1010,Rw. 04 Kel. Ancol,KOTA ADM. JAKARTA UTARA,PADEMANGAN,ANCOL,-6.134674,106.817266,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
1011,Bak-Bak Rw. 01 Kel. Ancol,KOTA ADM. JAKARTA UTARA,PADEMANGAN,ANCOL,-6.129682,106.828415,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
1012,Rw. 02 Kel. Ancol,KOTA ADM. JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,-6.13068,106.820284,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
1013,TPS Rw. 01 Kel. Ancol,KOTA ADM. JAKARTA UTARA,PADEMANGAN,ANCOL,-6.126666667,106.816111,TIPE 4,8.0,public_tps_type_proxy,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
1014,Rw. 08 Kel. Ancol,KOTA ADM. JAKARTA UTARA,PADEMANGAN,ANCOL,-6.123611111,106.813056,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
1015,Rw. 02 Rt 03  Kel. Ancol,KOTA ADM. JAKARTA UTARA,PADEMANGAN,ANCOL,-6.131388889,106.821667,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
1016,Rw. 04 Kel. Ancol,KOTA ADM. JAKARTA UTARA,PADEMANGAN,ANCOL,-6.133641,106.819237,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
1026,RW 012 KEL PEGANGSAAN DUA,KOTA ADM. JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,-6.1602549,106.879518,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
1027,RW 002 ,KOTA ADM. JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,-6.166163,106.9136873,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
1050,RW. 07 RT. 01 Rorotan,KOTA ADM. JAKARTA UTARA,CILINCING,ROROTAN,-6.157122,106.957676,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
1051,TPS RW. 03 Sukapura,KOTA ADM. JAKARTA UTARA,CILINCING,SUKAPURA,-6.156824,106.929877,TIPE 4,8.0,public_tps_type_proxy,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
1052,Lintas Jl. Raya Cilincing dan Gereja Tugu Kel.Semper Timur,KOTA ADM. JAKARTA UTARA,CILINCING,SEMPER TIMUR,-6.107001853370518,106.9248727252416,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
1055,TPS RW 003 PEGANGSAAN DUA,KOTA ADM. JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,-6.1509165,106.8992267,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
1056,Lintas Malam Jl. Raya Cilincing ,KOTA ADM. JAKARTA UTARA,CILINCING,CILINCING,-6.107055193105963,106.924883454393,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
1099,lintas RW,KOTA ADM. JAKARTA UTARA,PENJARINGAN,PLUIT,-6.116444785480584,106.75576767702684,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
274,Dipo RW 02 Duri Kosambi,KOTA ADM. JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,-6.1765451,106.7252044,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
275,Dipo RW 10 Duri Kosambi ,KOTA ADM. JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,-6.1678843,106.7153244,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
276,TPS RW 15 Duri Kosambi ,KOTA ADM. JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,-6.1737318,106.7101898,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
277,TPS RW 15 Kapuk ,KOTA ADM. JAKARTA BARAT,CENGKARENG,KAPUK,-6.1497302,106.7405853,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
278,TPS RW 06 Kapuk ,KOTA ADM. JAKARTA BARAT,CENGKARENG,KAPUK,-6.1523962,106.7481384,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
439,TPS RW 08 Kapuk ,KOTA ADM. JAKARTA BARAT,CENGKARENG,KAPUK,-6.1449804,106.7480316,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
440,TPS RW 03 Kapuk,KOTA ADM. JAKARTA BARAT,CENGKARENG,KAPUK,-6.1393843,106.7504501,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
441,TPS RW 12 Kapuk ,KOTA ADM. JAKARTA BARAT,CENGKARENG,KAPUK,-6.1393084,106.750885,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
442,TPS RW 16 Kapuk ,KOTA ADM. JAKARTA BARAT,CENGKARENG,KAPUK,-6.1391703,106.745361,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
443,TPS RW 11 Kapuk ,KOTA ADM. JAKARTA BARAT,CENGKARENG,KAPUK,-6.1277689,106.7382736,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
444,LPS RW 03 Cengkareng Timur ,KOTA ADM. JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,-6.1526216,106.7375335,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
445,LPS RW 13 Cengkareng Timur ,KOTA ADM. JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,-6.15259408,106.7481537,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
446,TPS RW 03 Kedaung Kali Angke ,KOTA ADM. JAKARTA BARAT,CENGKARENG,KEDAUNG KALIANGKE,-6.1540837,106.762207,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
447,LPS RW 11 Cengkareng Timur ,KOTA ADM. JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,-6.1225137,106.7313308,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
448,LPS Rusun Cengkareng ,KOTA ADM. JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,-6.1352891,106.739624,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
449,LPS Rusun Budha Tsuci ,KOTA ADM. JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,-6.1319222,106.7386474,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
450,Dipo RW 14 Cengkareng Timur ,KOTA ADM. JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,-6.1390323,106.7375335,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
451,TPS Rusun Flamboyan ,KOTA ADM. JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,-6.1320819,106.7240524,TIPE 2,2.0,public_tps_type_proxy,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
452,LPS Ruko 1000 ,KOTA ADM. JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,-6.1365337,106.7276611,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
453,LPS RW 11 Cengkareng Barat ,KOTA ADM. JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,-6.1363639,106.7254257,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
454,LPS RW 13 Cengkareng Barat ,KOTA ADM. JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,-6.135992,106.7234115,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
455,LPS RW 16 Cengkareng Barat ,KOTA ADM. JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,-6.1341991,106.7223739,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
456,RW 15 Cengkareng Barat ,KOTA ADM. JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,-6.1402325,106.7207717,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
457,RW 05 Cengkareng Barat ,KOTA ADM. JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,-6.1419034,106.7187576,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
458,LPS RW 07 Cengkareng Barat ,KOTA ADM. JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,-6.1431651,106.7200698,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
459,RW 06 Cengkareng Timur,KOTA ADM. JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,-6.1476082,106.728363,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
460,Dipo Pasar RW 01 Rawa Buaya ,KOTA ADM. JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,-6.1563615,106.7280273,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
461,TPS RW 03  Rawa Buaya ,KOTA ADM. JAKARTA BARAT,CENGKARENG,RAWA BUAYA,-6.1636991,106.728096,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
462,TPS RW 02  Rawa Buaya ,KOTA ADM. JAKARTA BARAT,CENGKARENG,RAWA BUAYA,-6.1552219,106.7384948,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
463,Dipo Makaliwe ,KOTA ADM. JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,-6.161388889,106.7805556,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
464,RW 02 ,KOTA ADM. JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,-6.184722222,106.7833333,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
465,Dipo Indraloka ,KOTA ADM. JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMAH,-6.155833333,106.7780556,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
466,Dipo Kembar RW 02 ,KOTA ADM. JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,-6.153235,106.786983,,8.0,name_contains_depo_pool,low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
467,RW 08 Jelember ,KOTA ADM. JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,-6.153055556,106.7866667,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
468,RW 11 Jelember ,KOTA ADM. JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,-6.159444444,106.7852778,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
469,LPS Polo ,KOTA ADM. JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,-6.143611111,106.7827778,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
470,Pakuwon ,KOTA ADM. JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,-6.151111111,106.7908333,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
471,RW 09 ,KOTA ADM. JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMAH,-6.155,106.7772222,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
472,RW 01 ,KOTA ADM. JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,-6.166111111,106.7863889,,1.0,default_minimal_tps_proxy,very_low,0.0,0.0,,false,SILIKA TPS + public TPS type + neraca vehicle fields; capacity is derived proxy,https://silika.jakarta.go.id/tps ; https://silika.jakarta.go.id/tps_neraca,"Derived capacity proxy, not official design capacity. Use for facility recommendation ranking, not legal capacity claim."
